ORDEN_ID,FECHA,PROVEEDOR_COD,SECRETARIA,IMPORTE
OC-00423,2019-01-11,PROV-149,Seguridad Ciudadana,10460.0
OC-00424,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00425,2019-01-11,PROV-090,Seguridad Ciudadana,19960.0
OC-00426,2019-01-11,PROV-057,Seguridad Ciudadana,3600.0
OC-00427,2019-01-11,PROV-030,Servicios Públicos,5000.0
OC-00428,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00429,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00430,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00431,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00432,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00433,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00434,2019-01-11,PROV-104,Seguridad Ciudadana,702.0
OC-00435,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00436,2019-01-11,PROV-021,Obras y Servicios Sanitarios,6237.0
OC-00437,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00438,2019-01-11,PROV-135,Obras y Servicios Sanitarios,2300.0
OC-00439,2019-01-11,PROV-144,Desarrollo Social,47771.0
OC-00440,2019-01-11,PROV-039,Servicios Públicos,91200.0
OC-00441,2019-01-11,PROV-100,Servicios Públicos,48165.0
OC-00442,2019-01-11,PROV-030,Servicios Públicos,10050.0
OC-00443,2019-01-11,PROV-084,Seguridad Ciudadana,2810.0
OC-00444,2019-01-11,PROV-084,Seguridad Ciudadana,2810.0
OC-00445,2019-01-11,PROV-084,Seguridad Ciudadana,2810.0
OC-00446,2019-01-11,PROV-039,Servicios Públicos,66000.0
OC-00447,2019-01-11,PROV-414,Salud Pública,2400.0
OC-00448,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00449,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00450,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00451,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00452,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00453,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00454,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00455,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00456,2019-01-11,PROV-203,Desarrollo Social,75920.0
OC-00457,2019-01-11,PROV-039,Servicios Públicos,106600.0
OC-00458,2019-01-11,PROV-020,Seguridad Ciudadana,9794.47
OC-00459,2019-01-11,PROV-356,Desarrollo Social,3900.0
OC-00460,2019-01-11,PROV-356,Desarrollo Social,16800.0
OC-00461,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00462,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00463,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00464,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00465,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00466,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00467,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00468,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00469,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00470,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00471,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00472,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00473,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00474,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00475,2019-01-11,PROV-088,Intendente,18285.0
OC-00476,2019-01-11,PROV-356,Desarrollo Social,3900.0
OC-00477,2019-01-11,PROV-021,Servicios Públicos,9907.0
OC-00478,2019-01-11,PROV-055,Seguridad Ciudadana,7996.45
OC-00479,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00480,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00481,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00482,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00483,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00484,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00485,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00486,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00487,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00488,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00489,2019-01-14,PROV-020,Servicios Públicos,7117.0
OC-00490,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00491,2019-01-14,PROV-020,Servicios Públicos,2650.0
OC-00492,2019-01-14,PROV-034,Servicios Públicos,1235.5
OC-00493,2019-01-14,PROV-034,Servicios Públicos,1490.0
OC-00494,2019-01-14,PROV-105,Obras y Servicios Sanitarios,850.0
OC-00495,2019-01-14,PROV-034,Servicios Públicos,3190.0
OC-00496,2019-01-14,PROV-034,Servicios Públicos,3190.0
OC-00497,2019-01-14,PROV-034,Servicios Públicos,3190.0
OC-00498,2019-01-14,PROV-020,Servicios Públicos,1921.31
OC-00499,2019-01-14,PROV-020,Servicios Públicos,1921.31
OC-00500,2019-01-14,PROV-020,Servicios Públicos,1921.31
OC-00501,2019-01-14,PROV-020,Servicios Públicos,1921.31
OC-00502,2019-01-14,PROV-020,Servicios Públicos,1921.31
OC-00503,2019-01-14,PROV-103,Desarrollo Social,16790.0
OC-00504,2019-01-14,PROV-103,Salud Pública,3450.0
OC-00505,2019-01-14,PROV-055,Salud Pública,600.0
OC-00506,2019-01-14,PROV-055,Salud Pública,600.0
OC-00507,2019-01-14,PROV-055,Salud Pública,600.0
OC-00508,2019-01-14,PROV-100,Desarrollo Social,1279.0
OC-00509,2019-01-14,PROV-034,Servicios Públicos,3190.0
OC-00510,2019-01-14,PROV-100,Desarrollo Social,1279.0
OC-00511,2019-01-14,PROV-100,Desarrollo Social,1279.0
OC-00512,2019-01-14,PROV-100,Desarrollo Social,1279.0
OC-00513,2019-01-14,PROV-018,Gobierno,5317.13
OC-00514,2019-01-14,PROV-017,Desarrollo Social,214.0
OC-00515,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00516,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00517,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00518,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00519,2019-01-14,PROV-018,Gobierno,5317.13
OC-00520,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00521,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00522,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00523,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00524,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00525,2019-01-14,PROV-583,Salud Pública,7207.0
OC-00526,2019-01-14,PROV-100,Desarrollo Social,1279.0
OC-00527,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00528,2019-01-14,PROV-018,Gobierno,5317.13
OC-00529,2019-01-14,PROV-018,Desarrollo Social,6088.71
OC-00530,2019-01-14,PROV-018,Gobierno,5317.13
OC-00531,2019-01-14,PROV-194,Desarrollo Social,540.0
OC-00532,2019-01-14,PROV-018,Gobierno,5317.13
OC-00533,2019-01-14,PROV-275,Servicios Públicos,930.0
OC-00534,2019-01-14,PROV-059,Salud Pública,4680.0
OC-00535,2019-01-14,PROV-065,Salud Pública,1980.0
OC-00536,2019-01-14,PROV-454,Salud Pública,36000.0
OC-00537,2019-01-14,PROV-059,Salud Pública,4680.0
OC-00538,2019-01-14,PROV-018,Gobierno,5317.13
OC-00539,2019-01-14,PROV-018,Gobierno,5317.13
OC-00540,2019-01-14,PROV-018,Gobierno,5317.13
OC-00541,2019-01-14,PROV-018,Gobierno,5317.13
OC-00542,2019-01-14,PROV-018,Gobierno,5317.13
OC-00543,2019-01-14,PROV-018,Gobierno,5317.13
OC-00544,2019-01-14,PROV-104,Salud Pública,900.0
OC-00545,2019-01-15,PROV-320,Salud Pública,3200.0
OC-00546,2019-01-15,PROV-083,Desarrollo Social,1271.0
OC-00547,2019-01-15,PROV-346,Planificación y Turismo,8000.0
OC-00548,2019-01-15,PROV-137,Obras y Servicios Sanitarios,66200.0
OC-00549,2019-01-15,PROV-017,Obras y Servicios Sanitarios,6596.0
OC-00550,2019-01-15,PROV-284,Planificación y Turismo,20000.0
OC-00551,2019-01-15,PROV-284,Planificación y Turismo,10000.0
OC-00552,2019-01-15,PROV-344,Seguridad Ciudadana,9000.0
OC-00553,2019-01-15,PROV-083,Desarrollo Social,1271.0
OC-00554,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00555,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00556,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00557,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00558,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00559,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00560,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00561,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00562,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00563,2019-01-15,PROV-320,Salud Pública,1740.0
OC-00564,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00565,2019-01-15,PROV-405,Planificación y Turismo,8200.0
OC-00566,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00567,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00568,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00569,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00570,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00571,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00572,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00573,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00574,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00575,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00576,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00577,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00578,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00579,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00580,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00581,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00582,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00583,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00584,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00585,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00586,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00587,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00588,2019-01-15,PROV-002,Desarrollo Social,4509.0
OC-00589,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00590,2019-01-15,PROV-007,Desarrollo Social,4680.0
OC-00591,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00592,2019-01-15,PROV-194,Desarrollo Social,8968.0
OC-00593,2019-01-15,PROV-058,Salud Pública,4950.0
OC-00594,2019-01-15,PROV-194,Desarrollo Social,8968.0
OC-00595,2019-01-15,PROV-194,Desarrollo Social,8968.0
OC-00596,2019-01-15,PROV-194,Desarrollo Social,1100.0
OC-00597,2019-01-15,PROV-194,Desarrollo Social,1100.0
OC-00598,2019-01-15,PROV-194,Salud Pública,4760.0
OC-00599,2019-01-15,PROV-194,Salud Pública,4760.0
OC-00600,2019-01-15,PROV-194,Salud Pública,4760.0
OC-00601,2019-01-15,PROV-102,Desarrollo Social,22000.0
OC-00602,2019-01-15,PROV-325,Desarrollo Social,50000.0
OC-00603,2019-01-15,PROV-094,Salud Pública,13420.0
OC-00604,2019-01-15,PROV-094,Salud Pública,13420.0
OC-00605,2019-01-15,PROV-094,Salud Pública,13420.0
OC-00606,2019-01-15,PROV-069,Salud Pública,1077.6
OC-00607,2019-01-15,PROV-069,Salud Pública,1077.6
OC-00608,2019-01-15,PROV-058,Salud Pública,4950.0
OC-00609,2019-01-15,PROV-058,Salud Pública,4950.0
OC-00610,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00611,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00612,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00613,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00614,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00615,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00616,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00617,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00618,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00619,2019-01-15,PROV-017,Servicios Públicos,7320.0
OC-00620,2019-01-15,PROV-473,Desarrollo Social,30000.0
OC-00621,2019-01-15,PROV-007,Desarrollo Social,24032.0
OC-00622,2019-01-15,PROV-007,Desarrollo Social,24032.0
OC-00623,2019-01-15,PROV-007,Desarrollo Social,24032.0
OC-00624,2019-01-15,PROV-030,Desarrollo Social,4401.99
OC-00625,2019-01-15,PROV-007,Desarrollo Social,24032.0
OC-00626,2019-01-15,PROV-007,Desarrollo Social,24032.0
OC-00627,2019-01-15,PROV-007,Desarrollo Social,4680.0
OC-00628,2019-01-15,PROV-007,Desarrollo Social,4680.0
OC-00629,2019-01-15,PROV-007,Salud Pública,4300.0
OC-00630,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00631,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00632,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00633,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00634,2019-01-15,PROV-007,Salud Pública,48487.5
OC-00635,2019-01-15,PROV-007,Desarrollo Social,24032.0
OC-00636,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00637,2019-01-15,PROV-021,Hacienda,11672.0
OC-00638,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00639,2019-01-15,PROV-127,Salud Pública,5227.2
OC-00640,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00641,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00642,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00643,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00644,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00645,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00646,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00647,2019-01-15,PROV-021,Desarrollo Social,3540.0
OC-00648,2019-01-15,PROV-012,Desarrollo Social,748.2
OC-00649,2019-01-15,PROV-083,Desarrollo Social,7480.0
OC-00650,2019-01-15,PROV-127,Salud Pública,20760.0
OC-00651,2019-01-15,PROV-127,Salud Pública,20760.0
OC-00652,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00653,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00654,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00655,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00656,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00657,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00658,2019-01-15,PROV-021,Hacienda,11672.0
OC-00659,2019-01-15,PROV-021,Hacienda,11672.0
OC-00660,2019-01-15,PROV-021,Hacienda,11672.0
OC-00661,2019-01-15,PROV-021,Hacienda,11672.0
OC-00662,2019-01-15,PROV-028,Salud Pública,70347.0
OC-00663,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00664,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00665,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00666,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00667,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00668,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00669,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00670,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00671,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00672,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00673,2019-01-15,PROV-084,Gobierno,3670.0
OC-00674,2019-01-15,PROV-084,Gobierno,3670.0
OC-00675,2019-01-15,PROV-088,Desarrollo Social,3740.0
OC-00676,2019-01-15,PROV-308,Desarrollo Social,5499.0
OC-00677,2019-01-15,PROV-021,Hacienda,11672.0
OC-00678,2019-01-15,PROV-021,Hacienda,11672.0
OC-00679,2019-01-15,PROV-021,Hacienda,11672.0
OC-00680,2019-01-15,PROV-021,Hacienda,11672.0
OC-00681,2019-01-15,PROV-021,Hacienda,11672.0
OC-00682,2019-01-15,PROV-028,Salud Pública,85934.0
OC-00683,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00684,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00685,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00686,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00687,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00688,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00689,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00690,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00691,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00692,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00693,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00694,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00695,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00696,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00697,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00698,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00699,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00700,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00701,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00702,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00703,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00704,2019-01-15,PROV-002,Salud Pública,37363.0
OC-00705,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00706,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00707,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00708,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00709,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00710,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00711,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00712,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00713,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00714,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00715,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00716,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00717,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00718,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00719,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00720,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00721,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00722,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00723,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00724,2019-01-15,PROV-113,Planificación y Turismo,1581.3
OC-00725,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00726,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00727,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00728,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00729,2019-01-15,PROV-002,Desarrollo Social,31600.0
OC-00730,2019-01-15,PROV-028,Salud Pública,70347.0
OC-00731,2019-01-15,PROV-002,Salud Pública,17980.0
OC-00732,2019-01-15,PROV-028,Salud Pública,70347.0
OC-00733,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00734,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00735,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00736,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00737,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00738,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00739,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00740,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00741,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00742,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00743,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00744,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00745,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00746,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00747,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00748,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00749,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00750,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00751,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00752,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00753,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00754,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00755,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00756,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00757,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00758,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00759,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00760,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00761,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00762,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00763,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00764,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00765,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00766,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00767,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00768,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00769,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00770,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00771,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00772,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00773,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00774,2019-01-15,PROV-028,Salud Pública,70347.0
OC-00775,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00776,2019-01-15,PROV-001,Salud Pública,33320.0
OC-00777,2019-01-15,PROV-001,Desarrollo Social,1963.0
OC-00778,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00779,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00780,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00781,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00782,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00783,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00784,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00785,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00786,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00787,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00788,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00789,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00790,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00791,2019-01-15,PROV-237,Desarrollo Social,91839.0
OC-00792,2019-01-15,PROV-167,Salud Pública,7420.0
OC-00793,2019-01-15,PROV-065,Salud Pública,7810.0
OC-00794,2019-01-15,PROV-036,Desarrollo Social,60750.0
OC-00795,2019-01-15,PROV-183,Salud Pública,12190.0
OC-00796,2019-01-15,PROV-069,Salud Pública,4281.1
OC-00797,2019-01-15,PROV-069,Salud Pública,4281.1
OC-00798,2019-01-15,PROV-127,Salud Pública,34200.0
OC-00799,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00800,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00801,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00802,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00803,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00804,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00805,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00806,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00807,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00808,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00809,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00810,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00811,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00812,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00813,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00814,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00815,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00816,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00817,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00818,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00819,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00820,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00821,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00822,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00823,2019-01-15,PROV-001,Desarrollo Social,36557.8
OC-00824,2019-01-15,PROV-001,Desarrollo Social,1963.0
